69 231.303769108 152.183676215 4.56831018597 40.9273357859 21
70 234.866815071 145.922241024 6.21661711778 41.1727642389 21
71 238.16274965 139.616009564 8.16931908324 41.4198475231 21
72 241.183334728 133.280744129 10.4215353444 41.6686275471 21
73 243.921020413 126.932279584 12.9676365335 41.9191464378 21
74 246.368963918 120.586483785 15.8012587235 42.1714465775 21
75 248.521046658 114.259217915 18.9153193348 42.4255706385 22
76 250.371889548 107.966296844 22.3020348376 42.6815616185 22
77 251.916866444 101.723449597 25.9529402068 42.9394628741 22
78 253.152115709 95.5462800426 29.8589100804 43.199318155 22
79 254.074549862 89.450227886 34.0101815679 43.4611716369 22
80 254.681863299 83.4505300834 38.3963786526 43.7250679542 22
81 254.972538052 77.5621827547 43.0065381259 43.9910522329 22
82 254.945847586 71.7999037016 47.8291369902 44.2591701233 22
83 254.601858614 66.1780956207 52.8521212599 44.5294678319 23
84 253.941430927 60.7108101046 58.0629360901 44.8019921541 23
85 252.966215253 55.4117125197 63.4485571576 45.0767905069 23
86 251.678649122 50.2940478503 68.9955232145 45.3539109608 23
87 250.081950778 45.3706075927 74.6899697343 45.6334022735 23
88 248.180111136 40.6536977836 80.5176635666 45.9153139221 23
89 245.977883805 36.155108241 86.4640385115 46.1996961371 23
90 243.480773207 31.8860830959 92.5142317287 46.4865999358 24
91 240.695020816 27.8572926879 98.653120886 46.7760771565 24
92 237.627589564 24.0788068948 104.865361957 47.0681804934 24
93 234.286146431 20.5600699634 111.135427576 47.3629635317 24
94 230.679043285 17.3098769035 117.447645842 47.6604807832 24
95 226.815296005 14.336351505 123.786239498 47.9607877234 24
96 222.704561946 11.6469260328 130.135365362 48.2639408282 25
97 218.357115804 9.24832265008 136.479153923 48.5699976122 25
98 213.78382393 7.14653661603 142.801749016 48.8790166676 25
99 208.996117171 5.34682130118 149.087347445 49.1910577038 25
100 204.005962301 3.85367505653 155.320238487 49.5061815885 25
101 198.825832109 2.67082997009 161.484843161 49.8244503892 25
102 193.468674221 1.80124253855 167.565753166 50.1459274164 26
103 187.947878744 1.24708627762 173.547769394 50.4706772671 26
104 182.27724479 1.00974628936 179.415939918 50.798765871 26
105 176.470945991 1.08981580013 185.15559737 51.1302605362 26
106 170.54349507 1.48709467785 190.752395595 51.4652299977 26
107 164.509707568 2.20058993223 196.192345511 51.8037444667 26
108 158.38466481 3.22851819671 201.461850077 52.1458756814 27
109 152.183676215 4.56831018597 206.547738277 52.4916969598 27
110 145.922241024 6.21661711778 211.437298037 52.8412832538 27
111 139.616009564 8.16931908324 216.118308006 53.1947112049 27
112 133.280744129 10.4215353444 220.579068096 53.5520592028 27
113 126.932279584 12.9676365335 224.80842873 53.9134074445 28
114 120.586483785 15.8012587235 228.795818709 54.2788379963 28
115 114.259217915 18.9153193348 232.531271634 54.6484348583 28
116 107.966296844 22.3020348376 236.00545082 55.02228403 28
117 101.723449597 25.9529402068 239.209672626 55.4004735796 28
118 95.5462800426 29.8589100804 242.135928168 55.7830937144 28
119 89.450227886 34.0101815679 244.77690333 56.1702368553 29
120 83.4505300834 38.3963786526 247.12599705 56.5619977126 29
121 77.5621827547 43.0065381259 249.177337817 56.9584733659 29
122 71.7999037016 47.8291369902 250.925798348 57.3597633461 29
123 66.1780956207 52.8521212599 252.367008401 57.7659697208 30
124 60.7108101046 58.0629360901 253.497365702 58.1771971836 30
125 55.4117125197 63.4485571576 254.314044947 58.5935531458 30
126 50.2940478503 68.9955232145 254.815004863 59.0151478328 30
127 45.3706075927 74.6899697343 254.99899331 59.4420943835 30
128 40.6536977836 80.5176635666 254.865550414 59.8745089543 31
129 36.155108241 86.4640385115 254.415009712 60.3125108271 31
130 31.8860830959 92.5142317287 253.648497321 60.7562225215 31
131 27.8572926879 98.653120886 252.567929124 61.205769912 31
132 24.0788068948 104.865361957 251.176005977 61.66128235 32
133 20.5600699634 111.135427576 249.476206965 62.1228927908 32
134 17.3098769035 117.447645842 247.472780698 62.5907379262 32
135 14.336351505 123.786239498 245.1707347 63.0649583225 32
136 11.6469260328 130.135365362 242.575822887 63.5456985647 33
137 9.24832265008 136.479153923 239.694531186 64.0331074072 33
138 7.14653661603 142.801749016 236.534061327 64.5273379303 33
139 5.34682130118 149.087347445 233.102312838 65.0285477048 33
140 3.85367505653 155.320238487 229.407863303 65.5368989629 34
141 2.67082997009 161.484843161 225.459946922 66.0525587773 34
142 1.80124253855 167.565753166 221.26843143 66.5756992489 34
143 1.24708627762 173.547769394 216.843793433 67.1064977018 34
144 1.00974628936 179.415939918 212.19709222 67.6451368887 35
145 1.08981580013 185.15559737 207.339942127 68.1918052054 35
146 1.48709467785 190.752395595 202.284483497 68.7466969148 35
147 2.20058993223 196.192345511 197.043352346 69.3100123823 36
148 3.22851819671 201.461850077 191.62964877 69.8819583224 36
149 4.56831018597 206.547738277 186.05690421 70.4627480564 36
150 6.21661711778 211.437298037 180.339047626 71.0526017838 36
151 8.16931908324 216.118308006 174.49037068 71.6517468661 37
152 10.4215353444 220.579068096 168.525492018 72.2604181252 37
153 12.9676365335 224.80842873 162.459320732 72.8788581561 37
154 15.8012587235 228.795818709 156.307019091 73.5073176561 38
155 18.9153193348 232.531271634 150.083964643 74.1460557702 38
156 22.3020348376 236.00545082 143.805711785 74.7953404544 38
157 25.9529402068 239.209672626 137.487952879 75.4554488574 39
158 29.8589100804 242.135928168 131.146479033 76.1266677231 39
159 34.0101815679 244.77690333 124.797140627 76.8092938132 39
160 38.3963786526 247.12599705 118.455807701 77.503634353 40
161 43.0065381259 249.177337817 112.138330286 78.2100075009 40
162 47.8291369902 250.925798348 105.860498785 78.9287428429 41
163 52.8521212599 252.367008401 99.6380045062 79.6601819147 41
164 58.0629360901 253.497365702 93.4864004458 80.4046787525 41
165 63.4485571576 254.314044947 87.42106241 81.1626004736 42
166 68.9955232145 254.815004863 81.457150585 81.9343278905 42
167 74.6899697343 254.99899331 75.6095716445 82.7202561598 42
168 80.5176635666 254.865550414 69.8929414905 83.5207954672 43
169 86.4640385115 254.415009712 64.3215487212 84.3363717535 43
170 92.5142317287 253.648497321 58.9093189171 85.1674274819 44
171 98.653120886 252.567929124 53.6697798338 86.0144224508 44
172 104.865361957 251.176005977 48.6160275906 86.8778346549 45
173 111.135427576 249.476206965 43.760693936 87.7581611985 45
174 117.447645842 247.472780698 39.1159146756 88.6559192636 46
175 123.786239498 245.1707347 34.6932993386 89.5716471377 46
176 130.135365362 242.575822887 30.50390216 90.5059053055 47
177 136.479153923 239.694531186 26.5581944511 91.4592776082 47
178 142.801749016 236.534061327 22.8660384261 92.4323724772 48
179 149.087347445 233.102312838 19.4366625524 93.425824246 48
180 155.320238487 229.407863303 16.2786384836 94.4402945468 49
181 161.484843161 225.459946922 13.3998596352 95.4764737992 49
182 167.565753166 221.26843143 10.8075214552 96.5350827965 50
183 173.547769394 216.843793433 8.50810343882 97.616874398 50
184 179.415939918 212.19709222 6.50735293369 98.7226353364 51
185 185.15559737 207.339942127 4.81027077407 99.8531881474 51
186 190.752395595 202.284483497 3.42109878156 101.009393235 52
187 196.192345511 197.043352346 2.34330916265 102.192151076 53
188 201.461850077 191.62964877 1.57959583009 103.402404592 53
189 206.547738277 186.05690421 1.13186766949 104.641141673 54
190 211.437298037 180.339047626 1.00124376806 105.909397902 55
191 216.118308006 174.49037068 1.18805061754 107.208259471 55
192 220.579068096 168.525492018 1.69182129809 108.53886631 56
193 224.80842873 162.459320732 2.51129664537 109.902415462 57
194 228.795818709 156.307019091 3.64442839778 111.300164703 57
195 232.531271634 150.083964643 5.08838431607 112.733436451 58
196 236.00545082 143.805711785 6.83955526243 114.203621973 59
197 239.209672626 137.487952879 8.8935642215 115.712185933 60
198 242.135928168 131.146479033 11.2452772406 117.260671295 60
199 244.77690333 124.797140627 13.8888162619 118.850704635 61
200 247.12599705 118.455807701 16.8175738146 120.484001883 62
201 249.177337817 112.138330286 20.02422953 122.16237455 63
202 250.925798348 105.860498785 23.500768439 123.887736477 64
203 252.367008401 99.6380045062 27.2385010047 125.662111174 65
204 253.497365702 93.4864004458 31.2280848423 127.487639788 66
205 254.314044947 87.42106241 35.4595480699 129.366589785 67
206 254.815004863 81.457150585 39.9223142333 131.301364408 68
207 254.99899331 75.6095716445 44.6052287411 133.294512996 69
208 254.865550414 69.8929414905 49.4965867459 135.348742265 70
209 254.415009712 64.3215487212 54.5841624 137.466928643 71
210 253.648497321 58.9093189171 59.8552394139 139.652131789 72
211 252.567929124 53.6697798338 65.2966428402 141.907609423 73
212 251.176005977 48.6160275906 70.8947720041 144.236833621 74
213 249.476206965 43.760693936 76.6356344982 146.643508743 76
214 247.472780698 39.1159146756 82.5048811559 149.131591192 77
215 245.1707347 34.6932993386 88.4878419174 151.705311228 78
216 242.575822887 30.50390216 94.5695624965 154.369197085 80
217 239.694531186 26.5581944511 100.734841759 157.128101678 81
218 236.534061327 22.8660384261 106.968269718 159.987232242 83
219 233.102312838 19.4366625524 113.25426605 162.952183275 84
220 229.407863303 16.2786384836 119.577119036 166.028973223 86
221 225.459946922 13.3998596352 125.921024839 169.224085423 87
222 221.26843143 10.8075214552 132.270126997 172.544513873 89
223 216.843793433 8.50810343882 138.608556061 175.997814533 91
224 212.19709222 6.50735293369 144.92046926 179.59216292 93
225 207.339942127 4.81027077407 151.190090098 183.336418951 95
226 202.284483497 3.42109878156 157.401747788 187.24020009 97
227 197.043352346 2.34330916265 163.53991642 191.313964094 99
228 191.62964877 1.57959583009 169.58925377 195.569102833 101
229 186.05690421 1.13186766949 175.534639646 200.018048977 103
230 180.339047626 1.00124376806 181.361213677 204.674397648 106
231 174.49037068 1.18805061754 187.054412464 209.553045534 108
232 168.525492018 1.69182129809 192.600005975 214.670350478 111
233 162.459320732 2.51129664537 197.984133114 220.044315138 114
234 156.307019091 3.64442839778 203.193336368 225.694799059 117
235 150.083964643 5.08838431607 208.21459544 231.643764427 120
236 143.805711785 6.83955526243 213.035359799 237.915561919 123
237 137.487952879 8.8935642215 217.643580044 244.537264481 127
238 131.146479033 11.2452772406 222.027738024 251.539058695 130
239 124.797140627 13.8888162619 226.176875628 258.954705656 134
240 118.455807701 16.8175738146 230.080622172 266.822086212 138
241 112.138330286 20.02422953 233.729220323 275.183849147 142
242 105.860498785 23.500768439 237.113550487 284.088185716 147
243 99.6380045062 27.2385010047 240.225153599 293.589760237 152
244 93.4864004458 31.2280848423 243.056252273 303.750834695 157
245 87.42106241 35.4595480699 245.599770237 314.642636243 163
246 81.457150585 39.9223142333 247.849350019 326.347031105 169
247 75.6095716445 44.6052287411 249.799368843 338.958588062 176
248 69.8929414905 49.4965867459 251.444952677 352.587141586 183
249 64.3215487212 54.5841624 252.781988418 367.361001714 190
250 58.9093189171 59.8552394139 253.807134173 383.431009376 199
251 53.6697798338 65.2966428402 254.517827612 400.975708941 208
252 48.6160275906 70.8947720041 254.912292371 420.208014321 218
253 43.760693936 76.6356344982 254.989542494 441.38389722 229
254 39.1159146756 82.5048811559 254.749384895 464.813851275 241
255 34.6932993386 88.4878419174 254.192419844 490.878225019 255
